Age,Gender,User_Type,Dataset_Source,Region,Region_Group,Screen_Time,Social_Media_Hours,Gaming_Hours,Work_Study_Hours,Sleep_Hours,Stress_Level,Anxiety_Level,Depression_Level,Notifications_Per_Day,Addiction_Level,Productivity_Impact,Physical_Activity,Caffeine_Intake,Stress_Level_Raw,Age_Group,Behavioral_Risk_Index,Addiction_Category,Productivity_Flag
62,Male,Professional,Tech_Wellness,Global,Global,4.6,2.5,2.5,3.0,6.8,0.0296474358974359,3.0,4.0,,,,5.8,103.1,3.0,Older Adult,0.6338942307692306,Unknown,0
37,Male,Professional,Tech_Wellness,Global,Global,3.1,1.4,1.6,2.5,8.3,0.01963141025641026,0.0,5.0,,,,7.0,186.4,2.0,Adult,-0.35911057692307713,Unknown,0
20,Male,Professional,Tech_Wellness,Global,Global,6.9,4.5,1.7,4.0,7.2,0.0997596153846154,14.0,10.0,,,,0.7,162.3,10.0,Young Adult,1.6799278846153847,Unknown,0
60,Female,Professional,Tech_Wellness,Global,Global,2.6,3.2,1.6,3.4,6.5,0.04967948717948718,10.0,6.0,,,,0.0,165.6,5.0,Older Adult,0.10490384615384596,Unknown,0
64,Female,Professional,Tech_Wellness,Global,Global,4.2,1.8,2.3,2.4,7.8,0.01963141025641026,0.0,3.0,,,,3.3,132.7,2.0,Older Adult,0.18588942307692302,Unknown,0
58,Female,Professional,Tech_Wellness,Global,Global,5.1,3.5,1.3,3.9,6.9,0.04967948717948718,8.0,8.0,,,,3.5,162.7,5.0,Older Adult,0.9449038461538458,Unknown,0
73,Female,Professional,Tech_Wellness,Global,Global,4.5,2.2,2.1,2.9,7.8,0.0296474358974359,5.0,9.0,,,,5.2,171.2,3.0,Older Adult,0.3538942307692307,Unknown,0
57,Female,Professional,Tech_Wellness,Global,Global,5.8,2.6,1.0,3.4,7.5,0.03966346153846154,6.0,8.0,,,,3.8,202.3,4.0,Older Adult,0.9318990384615383,Unknown,0
59,Male,Professional,Tech_Wellness,Global,Global,5.6,3.3,1.2,3.2,7.4,0.04967948717948718,5.0,5.0,,,,5.5,56.3,5.0,Older Adult,0.9899038461538456,Unknown,0
35,Male,Professional,Tech_Wellness,Global,Global,4.2,2.6,2.1,3.3,6.9,0.03966346153846154,8.0,4.0,,,,1.4,185.9,4.0,Adult,0.4918990384615384,Unknown,0
37,Female,Professional,Tech_Wellness,Global,Global,2.9,2.9,2.2,3.4,7.0,0.03966346153846154,3.0,5.0,,,,2.5,133.5,4.0,Adult,0.06189903846153827,Unknown,0
57,Male,Professional,Tech_Wellness,Global,Global,1.0,0.7,2.3,1.2,7.8,0.009615384615384616,0.0,0.0,,,,5.2,91.5,1.0,Older Adult,-1.1021153846153848,Unknown,0
69,Male,Professional,Tech_Wellness,Global,Global,4.2,0.5,3.2,1.2,7.0,0.009615384615384616,2.0,0.0,,,,4.3,108.7,1.0,Older Adult,0.14788461538461523,Unknown,0
30,Female,Professional,Tech_Wellness,Global,Global,5.9,3.4,0.9,3.4,7.9,0.04967948717948718,11.0,6.0,,,,4.2,214.1,5.0,Adult,1.0099038461538459,Unknown,0
61,Male,Professional,Tech_Wellness,Global,Global,6.0,3.9,1.3,3.6,7.2,0.06971153846153846,8.0,9.0,,,,2.2,148.2,7.0,Older Adult,1.2659134615384608,Unknown,0
67,Male,Professional,Tech_Wellness,Global,Global,5.4,3.4,1.3,4.2,6.8,0.059695512820512824,7.0,8.0,,,,1.0,139.9,6.0,Older Adult,1.0579086538461537,Unknown,0
74,Male,Professional,Tech_Wellness,Global,Global,1.2,0.9,2.5,1.4,8.4,0.009615384615384616,1.0,0.0,,,,5.3,50.4,1.0,Older Adult,-1.1221153846153848,Unknown,0
29,Male,Professional,Tech_Wellness,Global,Global,3.8,4.5,1.7,4.0,6.6,0.08974358974358976,9.0,14.0,,,,0.8,130.6,9.0,Young Adult,0.7119230769230765,Unknown,0
39,Female,Professional,Tech_Wellness,Global,Global,2.9,2.0,2.0,2.9,7.6,0.0296474358974359,7.0,5.0,,,,3.6,205.7,3.0,Adult,-0.19610576923076933,Unknown,0
50,Female,Professional,Tech_Wellness,Global,Global,6.0,3.9,1.7,3.7,7.5,0.06971153846153846,14.0,4.0,,,,1.3,87.3,7.0,Older Adult,1.205913461538461,Unknown,0
25,Female,Professional,Tech_Wellness,Global,Global,4.3,4.5,1.1,3.9,6.9,0.08974358974358976,11.0,19.0,,,,0.8,147.4,9.0,Young Adult,0.8269230769230765,Unknown,0
65,Male,Professional,Tech_Wellness,Global,Global,4.3,2.2,1.9,2.7,7.3,0.0296474358974359,4.0,3.0,,,,8.2,123.2,3.0,Older Adult,0.38389423076923074,Unknown,0
29,Female,Professional,Tech_Wellness,Global,Global,6.3,2.9,2.2,3.4,6.9,0.03966346153846154,3.0,8.0,,,,3.0,161.9,4.0,Young Adult,1.271899038461538,Unknown,0
18,Female,Professional,Tech_Wellness,Global,Global,8.2,4.5,0.7,3.9,6.4,0.0997596153846154,15.0,12.0,,,,3.2,142.0,10.0,Teen,2.294927884615384,Unknown,0
35,Female,Professional,Tech_Wellness,Global,Global,4.0,2.7,2.0,3.5,7.5,0.03966346153846154,6.0,5.0,,,,9.2,109.6,4.0,Adult,0.31689903846153844,Unknown,0
27,Male,Professional,Tech_Wellness,Global,Global,5.1,2.3,2.5,2.7,7.8,0.0296474358974359,2.0,4.0,,,,2.2,152.0,3.0,Young Adult,0.5788942307692304,Unknown,0
36,Female,Professional,Tech_Wellness,Global,Global,4.2,4.5,0.7,4.0,8.5,0.07972756410256411,12.0,17.0,,,,0.0,99.3,8.0,Adult,0.46891826923076907,Unknown,0
33,Female,Professional,Tech_Wellness,Global,Global,2.3,2.3,2.2,3.0,8.1,0.0296474358974359,4.0,3.0,,,,7.4,208.7,3.0,Adult,-0.4611057692307694,Unknown,0
48,Female,Professional,Tech_Wellness,Global,Global,7.4,4.5,1.4,4.0,6.9,0.07972756410256411,13.0,15.0,,,,0.0,110.1,8.0,Older Adult,1.9089182692307691,Unknown,0
28,Female,Professional,Tech_Wellness,Global,Global,4.6,3.7,1.6,3.6,8.0,0.059695512820512824,8.0,5.0,,,,2.0,186.0,6.0,Young Adult,0.5829086538461538,Unknown,0
18,Male,Professional,Tech_Wellness,Global,Global,4.8,4.5,1.3,3.8,6.9,0.0997596153846154,9.0,15.0,,,,0.0,148.3,10.0,Teen,1.0049278846153844,Unknown,0
62,Female,Professional,Tech_Wellness,Global,Global,7.5,4.5,1.5,3.7,6.8,0.0997596153846154,15.0,13.0,,,,0.0,164.5,10.0,Older Adult,1.9699278846153847,Unknown,0
67,Male,Professional,Tech_Wellness,Global,Global,2.9,2.2,2.4,2.6,8.1,0.0296474358974359,4.0,0.0,,,,3.7,149.7,3.0,Older Adult,-0.2661057692307694,Unknown,0
66,Female,Professional,Tech_Wellness,Global,Global,6.5,3.2,1.3,3.9,6.9,0.04967948717948718,10.0,10.0,,,,2.3,87.8,5.0,Older Adult,1.3899038461538458,Unknown,0
60,Male,Professional,Tech_Wellness,Global,Global,7.8,4.5,0.9,4.4,7.1,0.0997596153846154,12.0,5.0,,,,0.0,204.4,10.0,Older Adult,2.0149278846153846,Unknown,0
41,Male,Professional,Tech_Wellness,Global,Global,7.6,3.8,1.1,3.9,6.7,0.06971153846153846,7.0,8.0,,,,0.7,158.6,7.0,Adult,1.910913461538461,Unknown,0
43,Male,Professional,Tech_Wellness,Global,Global,5.6,4.5,1.1,4.2,7.2,0.0997596153846154,16.0,19.0,,,,0.0,163.8,10.0,Adult,1.2249278846153842,Unknown,0
61,Female,Professional,Tech_Wellness,Global,Global,1.7,2.7,2.1,2.8,7.7,0.0296474358974359,5.0,6.0,,,,3.2,202.3,3.0,Older Adult,-0.5311057692307692,Unknown,0
42,Male,Professional,Tech_Wellness,Global,Global,2.3,0.9,3.1,1.2,7.9,0.009615384615384616,1.0,2.0,,,,3.2,133.0,1.0,Adult,-0.6371153846153847,Unknown,0
49,Female,Professional,Tech_Wellness,Global,Global,2.7,2.8,1.6,3.4,7.7,0.03966346153846154,3.0,5.0,,,,2.4,136.7,4.0,Older Adult,-0.1631009615384616,Unknown,0
22,Female,Professional,Tech_Wellness,Global,Global,4.6,2.6,1.4,3.3,7.8,0.03966346153846154,3.0,5.0,,,,5.5,167.6,4.0,Young Adult,0.45189903846153834,Unknown,0
30,Male,Professional,Tech_Wellness,Global,Global,3.9,1.9,2.6,3.1,7.7,0.0296474358974359,1.0,1.0,,,,5.0,107.3,3.0,Adult,0.11889423076923072,Unknown,0
56,Male,Professional,Tech_Wellness,Global,Global,3.6,3.2,1.7,3.7,7.4,0.04967948717948718,13.0,6.0,,,,1.1,140.4,5.0,Older Adult,0.274903846153846,Unknown,0
50,Male,Professional,Tech_Wellness,Global,Global,5.1,3.3,1.3,3.8,7.1,0.04967948717948718,8.0,4.0,,,,3.4,44.1,5.0,Older Adult,0.8749038461538459,Unknown,0
44,Female,Professional,Tech_Wellness,Global,Global,4.2,1.3,1.9,2.7,7.0,0.01963141025641026,1.0,7.0,,,,5.2,109.4,2.0,Adult,0.27088942307692293,Unknown,0
32,Female,Professional,Tech_Wellness,Global,Global,6.5,3.1,1.9,3.4,5.8,0.04967948717948718,9.0,8.0,,,,3.3,144.7,5.0,Adult,1.594903846153846,Unknown,0
16,Male,Professional,Tech_Wellness,Global,Global,7.0,4.5,0.8,3.7,7.0,0.08974358974358976,12.0,11.0,,,,2.2,165.4,9.0,Teen,1.7519230769230765,Unknown,0
63,Male,Professional,Tech_Wellness,Global,Global,4.1,2.5,1.7,3.0,6.9,0.0296474358974359,3.0,5.0,,,,4.9,125.3,3.0,Older Adult,0.4388942307692305,Unknown,0
27,Female,Professional,Tech_Wellness,Global,Global,4.3,2.9,2.4,3.4,7.0,0.03966346153846154,8.0,6.0,,,,5.1,201.4,4.0,Young Adult,0.5518990384615383,Unknown,0
18,Female,Professional,Tech_Wellness,Global,Global,7.8,4.5,1.5,4.2,6.9,0.08974358974358976,11.0,8.0,,,,0.7,241.8,9.0,Teen,2.0519230769230767,Unknown,0
40,Female,Professional,Tech_Wellness,Global,Global,1.1,2.3,2.1,3.0,7.6,0.0296474358974359,5.0,4.0,,,,8.6,120.9,3.0,Adult,-0.7811057692307692,Unknown,0
39,Female,Professional,Tech_Wellness,Global,Global,3.6,3.2,1.5,3.5,7.8,0.04967948717948718,4.0,12.0,,,,3.6,129.1,5.0,Adult,0.19490384615384615,Unknown,0
44,Male,Professional,Tech_Wellness,Global,Global,4.5,1.9,2.6,2.0,7.4,0.01963141025641026,0.0,2.0,,,,4.7,119.3,2.0,Adult,0.3858894230769228,Unknown,0
25,Male,Professional,Tech_Wellness,Global,Global,5.1,4.5,0.9,3.9,8.2,0.07972756410256411,9.0,10.0,,,,1.7,50.0,8.0,Young Adult,0.8439182692307691,Unknown,0
21,Male,Professional,Tech_Wellness,Global,Global,4.0,3.2,1.8,3.8,8.6,0.04967948717948718,10.0,8.0,,,,3.9,143.0,5.0,Young Adult,0.17490384615384613,Unknown,0
45,Male,Professional,Tech_Wellness,Global,Global,4.4,2.6,2.3,3.2,7.3,0.03966346153846154,9.0,2.0,,,,3.8,279.2,4.0,Older Adult,0.4818990384615386,Unknown,0
58,Male,Professional,Tech_Wellness,Global,Global,4.9,1.0,3.1,1.4,6.9,0.009615384615384616,3.0,0.0,,,,4.9,111.6,1.0,Older Adult,0.48788461538461536,Unknown,0
24,Male,Professional,Tech_Wellness,Global,Global,5.3,4.5,1.1,4.2,6.5,0.0997596153846154,14.0,20.0,,,,1.7,143.2,10.0,Young Adult,1.2599278846153843,Unknown,0
53,Male,Professional,Tech_Wellness,Global,Global,4.4,0.6,2.8,0.9,8.3,0.009615384615384616,0.0,3.0,,,,4.2,143.1,1.0,Older Adult,-0.027115384615384736,Unknown,0
27,Female,Professional,Tech_Wellness,Global,Global,9.4,4.5,0.7,4.2,6.5,0.08974358974358976,16.0,18.0,,,,1.1,128.1,9.0,Young Adult,2.691923076923077,Unknown,0
45,Female,Professional,Tech_Wellness,Global,Global,4.4,1.8,2.3,3.3,7.2,0.0296474358974359,7.0,3.0,,,,4.4,193.6,3.0,Older Adult,0.3788942307692307,Unknown,0
21,Female,Professional,Tech_Wellness,Global,Global,8.1,4.5,0.4,3.7,6.7,0.0997596153846154,11.0,12.0,,,,0.0,123.1,10.0,Young Adult,2.1999278846153842,Unknown,0
70,Female,Professional,Tech_Wellness,Global,Global,4.3,3.4,1.5,3.9,7.3,0.04967948717948718,10.0,11.0,,,,2.0,99.2,5.0,Older Adult,0.5699038461538461,Unknown,0
63,Male,Professional,Tech_Wellness,Global,Global,7.3,4.5,0.7,4.0,6.9,0.08974358974358976,16.0,16.0,,,,0.0,184.1,9.0,Older Adult,1.8769230769230765,Unknown,0
56,Female,Professional,Tech_Wellness,Global,Global,7.5,4.5,0.8,4.0,7.5,0.0997596153846154,12.0,15.0,,,,0.0,254.6,10.0,Older Adult,1.8299278846153846,Unknown,0
56,Male,Professional,Tech_Wellness,Global,Global,6.0,3.2,1.4,3.2,5.9,0.04967948717948718,6.0,8.0,,,,4.2,165.5,5.0,Older Adult,1.4149038461538455,Unknown,0
70,Female,Professional,Tech_Wellness,Global,Global,7.5,3.9,0.9,3.8,6.9,0.06971153846153846,11.0,7.0,,,,3.7,212.6,7.0,Older Adult,1.8509134615384613,Unknown,0
50,Male,Professional,Tech_Wellness,Global,Global,5.4,4.5,1.0,3.9,7.7,0.0997596153846154,16.0,17.0,,,,0.0,171.7,10.0,Older Adult,1.0549278846153842,Unknown,0
34,Other,Professional,Tech_Wellness,Global,Global,4.7,3.6,0.5,4.0,7.1,0.059695512820512824,12.0,9.0,,,,1.2,75.7,6.0,Adult,0.782908653846154,Unknown,0
18,Male,Professional,Tech_Wellness,Global,Global,4.8,2.3,1.7,3.3,7.7,0.03966346153846154,2.0,6.0,,,,4.4,179.4,4.0,Teen,0.4968990384615384,Unknown,0
68,Male,Professional,Tech_Wellness,Global,Global,3.1,1.4,3.5,2.2,7.6,0.01963141025641026,0.0,2.0,,,,6.3,252.0,2.0,Older Adult,-0.21911057692307698,Unknown,0
21,Female,Professional,Tech_Wellness,Global,Global,8.8,4.5,1.4,3.7,6.5,0.0997596153846154,16.0,18.0,,,,0.0,173.5,10.0,Young Adult,2.484927884615385,Unknown,0
68,Male,Professional,Tech_Wellness,Global,Global,4.7,1.1,2.8,1.3,6.5,0.009615384615384616,0.0,0.0,,,,4.8,141.1,1.0,Older Adult,0.5128846153846154,Unknown,0
15,Female,Professional,Tech_Wellness,Global,Global,6.6,4.5,1.0,4.0,7.4,0.08974358974358976,15.0,15.0,,,,1.5,212.3,9.0,Teen,1.5319230769230763,Unknown,0
58,Female,Professional,Tech_Wellness,Global,Global,5.5,3.6,0.6,3.9,7.5,0.059695512820512824,9.0,10.0,,,,2.6,188.6,6.0,Older Adult,0.9829086538461538,Unknown,0
70,Female,Professional,Tech_Wellness,Global,Global,3.0,0.9,2.8,1.1,7.2,0.009615384615384616,1.0,0.0,,,,4.3,133.0,1.0,Older Adult,-0.25211538461538496,Unknown,0
59,Other,Professional,Tech_Wellness,Global,Global,5.4,4.4,1.3,3.8,7.7,0.07972756410256411,8.0,8.0,,,,0.4,133.1,8.0,Older Adult,1.0339182692307691,Unknown,0
56,Other,Professional,Tech_Wellness,Global,Global,6.6,4.5,1.5,4.2,6.9,0.08974358974358976,5.0,17.0,,,,0.9,73.7,9.0,Older Adult,1.6319230769230764,Unknown,0
61,Male,Professional,Tech_Wellness,Global,Global,3.7,1.2,2.2,1.5,8.1,0.009615384615384616,3.0,3.0,,,,5.4,147.0,1.0,Older Adult,-0.1421153846153848,Unknown,0
73,Female,Professional,Tech_Wellness,Global,Global,4.7,0.7,3.1,1.5,7.6,0.009615384615384616,1.0,1.0,,,,6.2,106.6,1.0,Older Adult,0.23288461538461536,Unknown,0
27,Female,Professional,Tech_Wellness,Global,Global,4.5,2.1,2.8,2.0,8.2,0.01963141025641026,7.0,2.0,,,,5.0,53.8,2.0,Young Adult,0.25588942307692314,Unknown,0
69,Female,Professional,Tech_Wellness,Global,Global,2.1,0.6,1.8,1.1,7.9,0.009615384615384616,3.0,1.0,,,,5.6,200.5,1.0,Older Adult,-0.7521153846153847,Unknown,0
36,Male,Professional,Tech_Wellness,Global,Global,6.7,4.1,0.5,4.0,7.2,0.07972756410256411,13.0,10.0,,,,2.1,128.4,8.0,Adult,1.543918269230769,Unknown,0
68,Female,Professional,Tech_Wellness,Global,Global,6.8,3.7,0.7,3.8,6.2,0.059695512820512824,10.0,9.0,,,,2.9,182.5,6.0,Older Adult,1.7129086538461538,Unknown,0
35,Other,Professional,Tech_Wellness,Global,Global,3.4,1.9,2.5,2.9,7.6,0.0296474358974359,5.0,6.0,,,,9.1,67.9,3.0,Adult,-0.0361057692307693,Unknown,0
36,Female,Professional,Tech_Wellness,Global,Global,4.7,4.0,1.1,4.0,7.3,0.06971153846153846,12.0,10.0,,,,2.0,121.2,7.0,Adult,0.8059134615384617,Unknown,0
42,Male,Professional,Tech_Wellness,Global,Global,2.7,2.5,1.7,3.4,8.5,0.03966346153846154,9.0,7.0,,,,6.6,142.6,4.0,Adult,-0.3681009615384617,Unknown,0
23,Male,Professional,Tech_Wellness,Global,Global,9.5,4.5,1.7,4.1,6.9,0.0997596153846154,10.0,14.0,,,,0.0,170.4,10.0,Young Adult,2.6499278846153844,Unknown,0
40,Male,Professional,Tech_Wellness,Global,Global,2.2,0.9,2.5,1.2,8.1,0.009615384615384616,0.0,0.0,,,,4.2,86.3,1.0,Adult,-0.7121153846153847,Unknown,0
23,Female,Professional,Tech_Wellness,Global,Global,6.0,4.0,1.2,3.7,8.0,0.06971153846153846,9.0,6.0,,,,4.7,119.1,7.0,Young Adult,1.120913461538461,Unknown,0
29,Female,Professional,Tech_Wellness,Global,Global,4.8,2.3,1.6,3.1,8.1,0.0296474358974359,2.0,3.0,,,,4.0,179.1,3.0,Young Adult,0.4138942307692306,Unknown,0
24,Male,Professional,Tech_Wellness,Global,Global,7.2,4.5,1.4,4.0,7.0,0.0997596153846154,20.0,9.0,,,,0.0,187.7,10.0,Young Adult,1.8249278846153847,Unknown,0
38,Male,Professional,Tech_Wellness,Global,Global,7.7,3.0,1.5,3.4,8.1,0.04967948717948718,10.0,8.0,,,,6.9,127.9,5.0,Adult,1.5399038461538457,Unknown,0
72,Male,Professional,Tech_Wellness,Global,Global,4.0,2.7,1.9,3.4,7.3,0.03966346153846154,7.0,9.0,,,,3.4,94.8,4.0,Older Adult,0.3568990384615385,Unknown,0
71,Male,Professional,Tech_Wellness,Global,Global,4.4,1.4,2.7,2.3,8.1,0.01963141025641026,6.0,1.0,,,,3.5,115.7,2.0,Older Adult,0.135889423076923,Unknown,0
56,Female,Professional,Tech_Wellness,Global,Global,2.6,1.6,2.5,2.2,7.3,0.01963141025641026,0.0,2.0,,,,6.7,136.4,2.0,Older Adult,-0.30411057692307697,Unknown,0
22,Female,Professional,Tech_Wellness,Global,Global,5.7,4.4,0.8,3.9,7.7,0.07972756410256411,15.0,9.0,,,,1.1,110.0,8.0,Young Adult,1.138918269230769,Unknown,0
38,Male,Professional,Tech_Wellness,Global,Global,3.9,3.3,2.0,3.5,7.1,0.04967948717948718,7.0,8.0,,,,2.9,92.2,5.0,Adult,0.4549038461538462,Unknown,0
30,Female,Professional,Tech_Wellness,Global,Global,6.8,4.2,1.6,3.9,7.4,0.07972756410256411,11.0,9.0,,,,0.0,151.6,8.0,Adult,1.5539182692307691,Unknown,0
63,Male,Professional,Tech_Wellness,Global,Global,5.9,3.7,1.3,4.1,6.9,0.059695512820512824,10.0,6.0,,,,0.0,148.0,6.0,Older Adult,1.2579086538461537,Unknown,0
40,Other,Professional,Tech_Wellness,Global,Global,5.6,4.3,0.9,4.0,6.7,0.07972756410256411,11.0,14.0,,,,0.1,227.5,8.0,Adult,1.288918269230769,Unknown,0
41,Male,Professional,Tech_Wellness,Global,Global,5.5,4.5,1.7,4.2,6.8,0.0997596153846154,15.0,21.0,,,,0.0,138.8,10.0,Adult,1.269927884615384,Unknown,0
51,Male,Professional,Tech_Wellness,Global,Global,5.9,3.7,1.4,3.7,7.5,0.059695512820512824,11.0,7.0,,,,1.4,118.1,6.0,Older Adult,1.137908653846154,Unknown,0
18,Male,Professional,Tech_Wellness,Global,Global,5.5,4.5,1.4,3.8,7.5,0.0997596153846154,12.0,13.0,,,,0.0,27.0,10.0,Teen,1.1299278846153844,Unknown,0
64,Female,Professional,Tech_Wellness,Global,Global,1.0,1.6,2.7,2.5,8.1,0.01963141025641026,5.0,0.0,,,,6.0,193.4,2.0,Older Adult,-1.024110576923077,Unknown,0
38,Female,Professional,Tech_Wellness,Global,Global,3.0,1.7,2.0,2.6,7.7,0.0296474358974359,5.0,5.0,,,,7.2,53.9,3.0,Adult,-0.22610576923076942,Unknown,0
33,Female,Professional,Tech_Wellness,Global,Global,5.9,2.9,1.2,3.2,7.0,0.03966346153846154,12.0,9.0,,,,2.9,84.9,4.0,Adult,1.1118990384615384,Unknown,0
50,Male,Professional,Tech_Wellness,Global,Global,8.8,4.5,0.4,4.1,6.5,0.08974358974358976,11.0,13.0,,,,0.0,195.2,9.0,Older Adult,2.481923076923077,Unknown,0
74,Male,Professional,Tech_Wellness,Global,Global,4.0,1.8,2.1,2.4,7.0,0.01963141025641026,7.0,3.0,,,,4.2,161.2,2.0,Older Adult,0.2758894230769229,Unknown,0
53,Male,Professional,Tech_Wellness,Global,Global,4.9,2.2,2.4,2.9,6.8,0.0296474358974359,4.0,6.0,,,,2.7,157.9,3.0,Older Adult,0.6938942307692308,Unknown,0
24,Female,Professional,Tech_Wellness,Global,Global,3.8,4.5,1.3,3.9,8.1,0.07972756410256411,8.0,6.0,,,,0.0,103.6,8.0,Young Adult,0.408918269230769,Unknown,0
39,Male,Professional,Tech_Wellness,Global,Global,4.9,3.5,1.7,3.5,6.9,0.04967948717948718,10.0,2.0,,,,2.8,72.4,5.0,Adult,0.8749038461538462,Unknown,0
32,Female,Professional,Tech_Wellness,Global,Global,6.2,2.8,1.4,3.6,6.8,0.03966346153846154,3.0,4.0,,,,3.6,171.4,4.0,Adult,1.2418990384615383,Unknown,0
33,Female,Professional,Tech_Wellness,Global,Global,3.7,0.9,3.3,1.5,7.1,0.009615384615384616,3.0,3.0,,,,2.8,179.0,1.0,Adult,0.012884615384615383,Unknown,0
50,Female,Professional,Tech_Wellness,Global,Global,5.7,3.8,2.2,3.5,6.6,0.059695512820512824,9.0,10.0,,,,1.7,104.6,6.0,Older Adult,1.2629086538461536,Unknown,0
24,Male,Professional,Tech_Wellness,Global,Global,5.7,4.3,0.5,3.7,7.5,0.07972756410256411,18.0,12.0,,,,1.9,154.3,8.0,Young Adult,1.163918269230769,Unknown,0
47,Male,Professional,Tech_Wellness,Global,Global,6.4,2.5,1.9,3.4,7.0,0.0296474358974359,5.0,5.0,,,,4.7,210.4,3.0,Older Adult,1.2238942307692302,Unknown,0
69,Male,Professional,Tech_Wellness,Global,Global,4.1,2.2,1.7,2.9,7.4,0.0296474358974359,4.0,8.0,,,,3.0,54.6,3.0,Older Adult,0.29389423076923044,Unknown,0
64,Female,Professional,Tech_Wellness,Global,Global,6.0,2.3,1.9,3.2,7.2,0.0296474358974359,9.0,5.0,,,,5.5,136.9,3.0,Older Adult,1.01389423076923,Unknown,0
19,Female,Professional,Tech_Wellness,Global,Global,6.3,4.5,0.8,3.8,7.3,0.0997596153846154,17.0,6.0,,,,0.0,99.5,10.0,Teen,1.4499278846153842,Unknown,0
61,Male,Professional,Tech_Wellness,Global,Global,3.4,1.4,1.6,2.2,7.6,0.01963141025641026,2.0,1.0,,,,3.8,86.3,2.0,Older Adult,-0.114110576923077,Unknown,0
63,Male,Professional,Tech_Wellness,Global,Global,1.3,1.2,3.1,2.3,8.4,0.01963141025641026,6.0,5.0,,,,8.8,129.4,2.0,Older Adult,-1.039110576923077,Unknown,0
49,Female,Professional,Tech_Wellness,Global,Global,3.7,2.8,1.8,3.5,7.2,0.03966346153846154,4.0,6.0,,,,8.3,155.7,4.0,Older Adult,0.28689903846153825,Unknown,0
58,Female,Professional,Tech_Wellness,Global,Global,4.6,1.8,2.4,2.4,7.1,0.01963141025641026,0.0,0.0,,,,4.5,159.5,2.0,Older Adult,0.46588942307692305,Unknown,0
48,Male,Professional,Tech_Wellness,Global,Global,1.0,1.0,2.9,1.0,7.8,0.009615384615384616,0.0,2.0,,,,4.7,165.7,1.0,Older Adult,-1.057115384615385,Unknown,0
47,Female,Professional,Tech_Wellness,Global,Global,4.0,3.5,0.2,3.5,7.5,0.04967948717948718,8.0,5.0,,,,7.0,147.9,5.0,Older Adult,0.43990384615384615,Unknown,0
69,Male,Professional,Tech_Wellness,Global,Global,5.0,1.2,2.5,1.1,6.6,0.009615384615384616,2.0,0.0,,,,4.7,202.0,1.0,Older Adult,0.6128846153846153,Unknown,0
35,Male,Professional,Tech_Wellness,Global,Global,4.8,2.8,1.7,3.4,6.6,0.03966346153846154,7.0,4.0,,,,4.0,135.1,4.0,Adult,0.7918990384615383,Unknown,0
31,Female,Professional,Tech_Wellness,Global,Global,5.7,2.2,2.6,3.1,7.3,0.0296474358974359,4.0,2.0,,,,4.7,196.6,3.0,Adult,0.8738942307692308,Unknown,0
36,Female,Professional,Tech_Wellness,Global,Global,7.5,4.0,1.1,3.8,7.7,0.06971153846153846,9.0,9.0,,,,1.5,95.2,7.0,Adult,1.7059134615384615,Unknown,0
62,Female,Professional,Tech_Wellness,Global,Global,4.6,2.8,2.4,3.1,8.2,0.03966346153846154,3.0,3.0,,,,2.7,51.1,4.0,Older Adult,0.40189903846153846,Unknown,0
51,Male,Professional,Tech_Wellness,Global,Global,9.3,4.5,1.7,4.0,6.3,0.08974358974358976,14.0,13.0,,,,1.3,199.0,9.0,Older Adult,2.6969230769230768,Unknown,0
29,Female,Professional,Tech_Wellness,Global,Global,3.7,4.3,0.6,3.8,7.3,0.07972756410256411,11.0,13.0,,,,0.4,148.8,8.0,Young Adult,0.5039182692307692,Unknown,0
49,Male,Professional,Tech_Wellness,Global,Global,5.7,2.6,1.6,3.6,7.3,0.03966346153846154,6.0,9.0,,,,2.9,80.5,4.0,Older Adult,0.9368990384615382,Unknown,0
42,Male,Professional,Tech_Wellness,Global,Global,4.1,3.2,1.6,3.6,7.7,0.04967948717948718,8.0,8.0,,,,1.9,224.6,5.0,Adult,0.389903846153846,Unknown,0
21,Female,Professional,Tech_Wellness,Global,Global,5.4,4.5,0.8,3.9,6.9,0.0997596153846154,19.0,16.0,,,,0.0,67.1,10.0,Young Adult,1.2149278846153844,Unknown,0
46,Male,Professional,Tech_Wellness,Global,Global,6.4,3.3,1.2,3.5,8.0,0.04967948717948718,8.0,7.0,,,,2.7,182.6,5.0,Older Adult,1.1499038461538456,Unknown,0
25,Female,Professional,Tech_Wellness,Global,Global,2.6,3.9,1.2,3.9,7.4,0.059695512820512824,9.0,11.0,,,,0.0,238.0,6.0,Young Adult,0.03290865384615349,Unknown,0
24,Female,Professional,Tech_Wellness,Global,Global,3.1,3.3,1.4,3.4,7.8,0.04967948717948718,3.0,6.0,,,,1.8,256.4,5.0,Young Adult,0.03490384615384606,Unknown,0
23,Male,Professional,Tech_Wellness,Global,Global,5.6,4.1,0.7,3.7,7.1,0.06971153846153846,9.0,6.0,,,,1.5,191.5,7.0,Young Adult,1.1759134615384612,Unknown,0
28,Male,Professional,Tech_Wellness,Global,Global,6.9,3.8,1.0,3.7,7.0,0.059695512820512824,8.0,10.0,,,,7.6,195.7,6.0,Young Adult,1.6029086538461539,Unknown,0
